"Num" "Label" "Value" "Active_Cnt" "Phase" "Min" "Max" "Init" "Used" "Status" "Parm_StDev" "Gradient" "Pr_type" "Prior" "Pr_SD" "Pr_Like" "Value_again" "Value-1.96*SD" "Value+1.96*SD" "V_1%" "V_10%" "V_20%" "V_30%" "V_40%" "V_50%" "V_60%" "V_70%" "V_80%" "V_90%" "V_99%" "P_val" "P_lowCI" "P_hiCI" "P_1%" "P_10%" "P_20%" "P_30%" "P_40%" "P_50%" "P_60%" "P_70%" "P_80%" "P_90%" "P_99%"
"F_fleet_14_YR_2003_s_2" 2369 "F_fleet_14_YR_2003_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2003_s_3" 2370 "F_fleet_14_YR_2003_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2003_s_4" 2371 "F_fleet_14_YR_2003_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2004_s_1" 2372 "F_fleet_14_YR_2004_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2004_s_2" 2373 "F_fleet_14_YR_2004_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2004_s_3" 2374 "F_fleet_14_YR_2004_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2004_s_4" 2375 "F_fleet_14_YR_2004_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2005_s_1" 2376 "F_fleet_14_YR_2005_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2005_s_2" 2377 "F_fleet_14_YR_2005_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2005_s_3" 2378 "F_fleet_14_YR_2005_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2005_s_4" 2379 "F_fleet_14_YR_2005_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2006_s_1" 2380 "F_fleet_14_YR_2006_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2006_s_2" 2381 "F_fleet_14_YR_2006_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2006_s_3" 2382 "F_fleet_14_YR_2006_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2006_s_4" 2383 "F_fleet_14_YR_2006_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2007_s_1" 2384 "F_fleet_14_YR_2007_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2007_s_2" 2385 "F_fleet_14_YR_2007_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2007_s_3" 2386 "F_fleet_14_YR_2007_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2007_s_4" 2387 "F_fleet_14_YR_2007_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2008_s_1" 2388 "F_fleet_14_YR_2008_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2008_s_2" 2389 "F_fleet_14_YR_2008_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2008_s_3" 2390 "F_fleet_14_YR_2008_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2008_s_4" 2391 "F_fleet_14_YR_2008_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2009_s_1" 2392 "F_fleet_14_YR_2009_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2009_s_2" 2393 "F_fleet_14_YR_2009_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2009_s_3" 2394 "F_fleet_14_YR_2009_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2009_s_4" 2395 "F_fleet_14_YR_2009_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2010_s_1" 2396 "F_fleet_14_YR_2010_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2010_s_2" 2397 "F_fleet_14_YR_2010_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2010_s_3" 2398 "F_fleet_14_YR_2010_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2010_s_4" 2399 "F_fleet_14_YR_2010_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2011_s_1" 2400 "F_fleet_14_YR_2011_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2011_s_2" 2401 "F_fleet_14_YR_2011_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2011_s_3" 2402 "F_fleet_14_YR_2011_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2011_s_4" 2403 "F_fleet_14_YR_2011_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2012_s_1" 2404 "F_fleet_14_YR_2012_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2012_s_2" 2405 "F_fleet_14_YR_2012_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2012_s_3" 2406 "F_fleet_14_YR_2012_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2012_s_4" 2407 "F_fleet_14_YR_2012_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2013_s_1" 2408 "F_fleet_14_YR_2013_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2013_s_2" 2409 "F_fleet_14_YR_2013_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2013_s_3" 2410 "F_fleet_14_YR_2013_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2013_s_4" 2411 "F_fleet_14_YR_2013_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2014_s_1" 2412 "F_fleet_14_YR_2014_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2014_s_2" 2413 "F_fleet_14_YR_2014_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2014_s_3" 2414 "F_fleet_14_YR_2014_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2014_s_4" 2415 "F_fleet_14_YR_2014_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2015_s_1" 2416 "F_fleet_14_YR_2015_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2015_s_2" 2417 "F_fleet_14_YR_2015_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2015_s_3" 2418 "F_fleet_14_YR_2015_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2015_s_4" 2419 "F_fleet_14_YR_2015_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2016_s_1" 2420 "F_fleet_14_YR_2016_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2016_s_2" 2421 "F_fleet_14_YR_2016_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2016_s_3" 2422 "F_fleet_14_YR_2016_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2016_s_4" 2423 "F_fleet_14_YR_2016_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2017_s_1" 2424 "F_fleet_14_YR_2017_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2017_s_2" 2425 "F_fleet_14_YR_2017_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2017_s_3" 2426 "F_fleet_14_YR_2017_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2017_s_4" 2427 "F_fleet_14_YR_2017_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2018_s_1" 2428 "F_fleet_14_YR_2018_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2018_s_2" 2429 "F_fleet_14_YR_2018_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2018_s_3" 2430 "F_fleet_14_YR_2018_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2018_s_4" 2431 "F_fleet_14_YR_2018_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2019_s_1" 2432 "F_fleet_14_YR_2019_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2019_s_2" 2433 "F_fleet_14_YR_2019_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2019_s_3" 2434 "F_fleet_14_YR_2019_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2019_s_4" 2435 "F_fleet_14_YR_2019_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2020_s_1" 2436 "F_fleet_14_YR_2020_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2020_s_2" 2437 "F_fleet_14_YR_2020_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2020_s_3" 2438 "F_fleet_14_YR_2020_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2020_s_4" 2439 "F_fleet_14_YR_2020_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2021_s_1" 2440 "F_fleet_14_YR_2021_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2021_s_2" 2441 "F_fleet_14_YR_2021_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2021_s_3" 2442 "F_fleet_14_YR_2021_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2021_s_4" 2443 "F_fleet_14_YR_2021_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2022_s_1" 2444 "F_fleet_14_YR_2022_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2022_s_2" 2445 "F_fleet_14_YR_2022_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2022_s_3" 2446 "F_fleet_14_YR_2022_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_14_YR_2022_s_4" 2447 "F_fleet_14_YR_2022_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1954_s_1" 2448 "F_fleet_15_YR_1954_s_1" 0.0583997 87 5 0 20 0.05 0.05 "act" 0.12331 1.21105e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1954_s_3" 2449 "F_fleet_15_YR_1954_s_3" 0.274177 88 5 0 20 0.05 0.05 "act" 0.51238 -3.82646e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1954_s_4" 2450 "F_fleet_15_YR_1954_s_4" 0.368761 89 5 0 20 0.05 0.05 "act" 0.784822 1.72582e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1955_s_1" 2451 "F_fleet_15_YR_1955_s_1" 0.0815426 90 5 0 20 0.05 0.05 "act" 0.0390998 1.45997e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1955_s_3" 2452 "F_fleet_15_YR_1955_s_3" 0.417812 91 5 0 20 0.05 0.05 "act" 0.197736 -1.66197e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1955_s_4" 2453 "F_fleet_15_YR_1955_s_4" 0.884297 92 5 0 20 0.05 0.05 "act" 0.419863 -1.48632e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1956_s_3" 2454 "F_fleet_15_YR_1956_s_3" 0.263111 93 5 0 20 0.05 0.05 "act" 0.124662 -1.01768e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1956_s_4" 2455 "F_fleet_15_YR_1956_s_4" 0.896518 94 5 0 20 0.05 0.05 "act" 0.424285 -2.44034e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1957_s_3" 2456 "F_fleet_15_YR_1957_s_3" 0.214965 95 5 0 20 0.05 0.05 "act" 0.101608 -8.34921e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1957_s_4" 2457 "F_fleet_15_YR_1957_s_4" 1.00743 96 5 0 20 0.05 0.05 "act" 0.476735 9.20301e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1958_s_3" 2458 "F_fleet_15_YR_1958_s_3" 0.472372 97 5 0 20 0.05 0.05 "act" 0.224026 1.75569e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1958_s_4" 2459 "F_fleet_15_YR_1958_s_4" 1.59498 98 5 0 20 0.05 0.05 "act" 0.762997 -9.92798e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1959_s_3" 2460 "F_fleet_15_YR_1959_s_3" 0.850401 99 5 0 20 0.05 0.05 "act" 0.413187 6.43984e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1959_s_4" 2461 "F_fleet_15_YR_1959_s_4" 1.11491 100 5 0 20 0.05 0.05 "act" 0.548216 -6.31858e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1960_s_3" 2462 "F_fleet_15_YR_1960_s_3" 1.08467 101 5 0 20 0.05 0.05 "act" 0.525452 4.7685e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1960_s_4" 2463 "F_fleet_15_YR_1960_s_4" 1.09203 102 5 0 20 0.05 0.05 "act" 0.537449 -2.16624e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1961_s_3" 2464 "F_fleet_15_YR_1961_s_3" 1.34352 103 5 0 20 0.05 0.05 "act" 0.647244 -1.46844e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1961_s_4" 2465 "F_fleet_15_YR_1961_s_4" 1.99782 104 5 0 20 0.05 0.05 "act" 0.99275 4.14623e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1962_s_3" 2466 "F_fleet_15_YR_1962_s_3" 0.938678 105 5 0 20 0.05 0.05 "act" 0.466566 -6.00912e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1962_s_4" 2467 "F_fleet_15_YR_1962_s_4" 2.05457 106 5 0 20 0.05 0.05 "act" 1.02344 4.21269e-06 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1963_s_2" 2468 "F_fleet_15_YR_1963_s_2" 0.147027 107 5 0 20 0.05 0.05 "act" 0.0751556 -3.69381e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_15_YR_1963_s_3" 2469 "F_fleet_15_YR_1963_s_3" 0.391231 108 5 0 20 0.05 0.05 "act" 0.197296 -2.40513e-05 "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
